frame,timestamp,track_id,left_arm_angle,right_arm_angle,trunk_angle,head_tilt_angle,left_shoulder_angle,right_shoulder_angle,left_knee_angle,right_knee_angle,pose_detected,similarity_score,left_arm_angle_direction,right_arm_angle_direction,trunk_angle_direction,head_tilt_angle_direction,left_shoulder_angle_direction,right_shoulder_angle_direction,left_knee_angle_direction,right_knee_angle_direction,left_arm_angle_magnitude,right_arm_angle_magnitude,trunk_angle_magnitude,head_tilt_angle_magnitude,left_shoulder_angle_magnitude,right_shoulder_angle_magnitude,left_knee_angle_magnitude,right_knee_angle_magnitude,feedback_messages
814,27.133605210420843,1,9.439905532493093,168.87899178082765,0.6644873938850592,175.51586872358126,19.586589671118034,71.01845899331809,78.26898051088598,19.635169234837445,True,83.98280294342106,100.0,100.0,90.0,90.0,100.0,100.0,90.0,90.0,69.42413265874808,50.0,90.0,90.0,99.37872953195335,66.7476420323564,90.0,90.0,[]
815,27.166938877755513,1,9.29367955608354,169.2517456135787,0.7648530538438321,175.53176817688765,19.427530509759404,71.28408977633109,78.08416992667235,19.749623370939176,True,83.16923864604519,30.0,100.0,90.0,90.0,30.0,90.0,90.0,90.0,80.26031676409545,93.72016432751053,90.0,90.0,78.10750601358623,90.0,90.0,90.0,[]
816,27.200272545090183,1,4.375640141698326,169.64160525823215,0.9008659194716699,175.44812861006915,19.111314686563542,71.36944739757803,78.22582034193628,19.78057727295954,True,82.59499006678163,30.0,30.0,90.0,90.0,90.0,90.0,90.0,90.0,67.54433185614778,93.36033544653446,90.0,90.0,90.0,90.0,90.0,90.0,[]
817,27.23360621242485,1,5.075649479248175,169.2221687361846,0.9206602602081314,175.52676505874825,20.500090885480347,70.77154659517812,78.35283173552753,19.578512050156153,True,90.77733079228729,90.0,100.0,90.0,90.0,100.0,90.0,90.0,90.0,90.0,92.18038022047551,90.0,90.0,86.65134161083199,90.0,90.0,90.0,[]
818,27.26693987975952,1,7.094240112120202,169.86154914616563,1.2487936202746444,175.51756728227556,20.737641120382932,71.12275223912523,78.50808377747136,19.445738101526402,True,82.84194709048437,100.0,100.0,90.0,90.0,90.0,100.0,90.0,90.0,88.97092467127968,50.0,90.0,90.0,90.0,50.0,90.0,90.0,[]
819,27.30027354709419,1,7.1096991194188615,170.04374479694602,1.2569256234414932,175.45091037899692,21.453304239513614,71.22024668147812,78.46007248358436,19.456858829345904,True,89.69000664766358,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,82.76196807298646,90.0,90.0,90.0,90.0,90.0,90.0,90.0,[]
820,27.33360721442886,1,2.686734448832158,170.04460228782017,1.6412679880828445,175.47580020862614,23.355092395624123,71.17161151558003,78.6554624540872,18.73780418156397,True,84.10710876196792,30.0,90.0,90.0,90.0,100.0,90.0,90.0,90.0,62.38672629413292,90.0,90.0,90.0,82.91907143889492,90.0,90.0,90.0,[]
821,27.36694088176353,1,6.020527860812369,169.62589265295728,1.9350468392272442,175.59637278104333,23.047074303119583,70.35592299846437,79.0455212297829,18.912039197602798,True,88.45906786499826,100.0,100.0,90.0,90.0,90.0,100.0,90.0,90.0,66.98086788019778,82.57441934862896,90.0,90.0,90.0,92.91202577115662,90.0,90.0,[]
822,27.400274549098196,1,6.8834477155987415,169.60524884704208,1.783241520045141,175.5254369112493,22.764068644706196,70.51783229483547,79.0948764153815,18.878179727299482,True,80.80722166418967,90.0,100.0,90.0,90.0,90.0,30.0,90.0,90.0,90.0,50.0,90.0,90.0,90.0,63.87830156371109,90.0,90.0,[]
823,27.433608216432866,1,4.597662100555291,169.59448094662605,1.626948378913358,175.41980872378682,23.02585685713377,70.64126644522499,79.27962687051983,18.84610655212173,True,82.9847521196412,30.0,30.0,90.0,90.0,90.0,90.0,90.0,90.0,78.49835384956563,86.11833300416009,90.0,90.0,90.0,90.0,90.0,90.0,[]
824,27.466941883767536,1,4.285965692549954,168.88468054649533,1.6071820696022492,175.41272798271825,22.42994340212854,69.96820970353676,79.19994513463256,18.7489766352897,True,87.71025820513728,90.0,30.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,93.90722100130745,90.0,90.0,90.0,90.0,90.0,90.0,[]
825,27.500275551102206,1,2.74874755237794,168.79838654780627,1.6449032985679533,175.41111913791244,22.601333977524618,69.77525401799448,79.1312555005234,18.755443737987402,True,87.7096715564429,100.0,100.0,90.0,90.0,90.0,90.0,90.0,90.0,89.31540559827981,60.30051398689068,90.0,90.0,90.0,90.0,90.0,90.0,[]
826,27.533609218436876,1,15.986311313062883,169.4210933119417,1.5335521852131304,175.43564492716462,21.760734734166878,70.24065230181236,78.93220064177748,19.40444816243022,True,80.7726197623422,30.0,30.0,90.0,90.0,90.0,90.0,90.0,90.0,50.0,93.54875964135431,90.0,90.0,90.0,90.0,90.0,90.0,[]
827,27.566942885771542,1,18.518636632735095,169.56961934947876,1.4960418595553104,175.44227880833995,21.307252025735718,70.30833947904631,78.80285207312738,19.780597319454145,True,77.51035531843982,100.0,30.0,90.0,90.0,90.0,30.0,90.0,90.0,74.81827180327782,50.0,90.0,90.0,90.0,73.3755883723395,90.0,90.0,[]
828,27.600276553106212,1,15.699056575951674,170.5555926208554,1.2724988179335082,175.46712591136844,20.740386593788653,71.32122564863191,78.53031485635101,19.762573655392913,True,86.3698620950476,100.0,100.0,90.0,90.0,100.0,100.0,90.0,90.0,69.54897956783411,55.853212713766425,90.0,90.0,89.9981986194706,92.88401000414403,90.0,90.0,[]
829,27.633610220440882,1,14.499965297245147,170.52335562435695,1.2625202422385766,175.47407553511547,20.721753424224236,71.27645903676542,78.55782427575265,19.954259938791395,True,83.33933059164131,100.0,30.0,90.0,90.0,90.0,30.0,90.0,90.0,89.57296421293455,79.67486496498452,90.0,90.0,90.0,84.46008121866498,90.0,90.0,[]
830,27.666943887775552,1,13.769116064395474,170.90046023944484,1.2157548816195858,175.46741960935768,20.518367814343957,71.65583276769846,78.30543479679172,19.86909471250126,True,82.5,90.0,100.0,90.0,90.0,90.0,100.0,90.0,90.0,90.0,50.0,90.0,90.0,90.0,50.0,90.0,90.0,[]
831,27.700277555110222,1,11.315493036985316,170.7314830960803,1.1302469220964468,175.4729401130937,19.39332474905727,71.58416219562284,78.38377227335903,19.87986572985435,True,84.16130769834771,30.0,90.0,90.0,90.0,30.0,100.0,90.0,90.0,85.06722372589836,90.0,90.0,90.0,89.28160154713314,87.18743852075619,90.0,90.0,[]
832,27.73361122244489,1,10.541546151343162,170.80806599089885,1.0646194287806854,175.43576736253297,19.173599707352228,71.71833627063424,78.18202331693178,19.720921874236208,True,74.07051223492425,30.0,30.0,90.0,90.0,90.0,30.0,90.0,90.0,95.43344985642143,50.0,90.0,90.0,90.0,50.0,90.0,90.0,[]
833,27.76694488977956,1,13.445259535161142,170.73313882522342,0.42184015399922814,175.18665288321984,18.281017323443375,72.40128728641878,77.94413089534017,17.990361694548596,True,78.46571203508043,100.0,30.0,90.0,90.0,90.0,100.0,90.0,30.0,71.52881116182009,50.0,90.0,90.0,90.0,69.74951975784535,90.0,73.75677967187316,[]
834,27.80027855711423,1,12.893291079632466,171.04671986705176,0.6031576634274387,175.15902922506936,17.34523674698756,72.79147340393978,77.6764503849516,18.32979387344395,True,86.68579995639705,90.0,90.0,90.0,90.0,90.0,30.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,84.15047577520994,90.0,90.0,[]
835,27.8336122244489,1,15.333401957248729,171.03672988561837,0.5752767784458824,175.11965240434304,17.14609276958437,72.99562286880045,77.59279000744706,17.91187327294681,True,85.56052498900799,30.0,100.0,90.0,90.0,90.0,90.0,90.0,90.0,76.12547222383739,83.02238481433392,90.0,90.0,90.0,90.0,90.0,90.0,[]
836,27.86694589178357,1,14.308148078247372,170.86901538599614,0.6829738313531972,175.10958428927054,15.878704221140612,72.81165737149742,77.59208038280627,18.35770320693546,True,89.7847911680855,100.0,90.0,90.0,90.0,100.0,90.0,90.0,90.0,70.55983579001379,90.0,90.0,90.0,98.81912771556247,90.0,90.0,90.0,[]
837,27.900279559118236,1,14.599675710484867,171.31711190151623,0.8200293261683812,175.2049304852001,16.40356821946968,72.97039312115677,77.77916934090362,19.00968284983749,True,79.73256166828779,100.0,30.0,90.0,90.0,90.0,30.0,90.0,90.0,82.68467532237514,58.653505155200776,90.0,90.0,90.0,78.01954969659356,90.0,90.0,[]
838,27.933613226452906,1,22.550995749244514,170.83913736110802,0.3870171409798393,175.04138987721203,16.49699944188924,72.87159593616357,77.35466107332569,17.733184757258115,True,82.93649735366684,100.0,30.0,90.0,90.0,90.0,100.0,90.0,30.0,50.0,94.77906340408197,90.0,90.0,90.0,87.37489654993205,90.0,78.86661595701057,[]
839,27.966946893787576,1,20.917111130522407,168.31246621379043,0.5649793530509567,174.93391943412144,15.69431717818224,71.37398338677221,77.41410459572835,18.25506375244029,True,80.24038131329738,30.0,30.0,90.0,90.0,90.0,30.0,90.0,90.0,87.98546081277891,76.47961552682403,90.0,90.0,90.0,89.72903140608636,90.0,90.0,[]
840,28.000280561122246,1,24.92048946674192,167.94480721727828,0.4780120559155527,174.8472877375528,16.046390744367777,70.86046598027868,77.20501130537936,18.205527944351264,True,75.17081140962028,30.0,30.0,90.0,90.0,30.0,30.0,90.0,90.0,79.42638063780478,84.68730796512148,90.0,90.0,79.95924716185539,77.55383956493539,90.0,90.0,[]
841,28.033614228456916,1,27.8617310983686,167.54797864844497,0.6189243483300412,175.06009924138135,18.473030552088233,70.07363166013155,77.45531261379381,18.286555395112746,True,68.79104297018552,30.0,30.0,90.0,90.0,30.0,30.0,90.0,90.0,77.97767868373327,50.0,90.0,90.0,82.88939722279544,50.0,90.0,90.0,[]
842,28.066947895791582,1,30.650594948624544,167.2379948499507,1.3814489388181035,175.1165123426172,20.371947822376566,69.07720534007001,77.23827779172835,18.632338990781182,True,88.89397065984751,100.0,100.0,90.0,90.0,100.0,90.0,90.0,90.0,75.37511749744063,88.38575298494277,90.0,90.0,82.84837389711672,90.0,90.0,90.0,[]
843,28.100281563126252,1,20.532872559700614,167.67130147298406,1.4472943135849436,175.15511460630924,20.617326539742454,69.37497235909979,77.11361821997133,18.666920606304906,True,86.25,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,50.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,[]
844,28.133615230460922,1,22.7495175706475,167.45138284500135,1.726439036394254,175.18906600376278,21.186691351812815,68.73950432928127,77.25499552105887,19.24650220796053,True,89.56263031469707,100.0,100.0,90.0,90.0,90.0,100.0,90.0,90.0,85.65308989053125,79.38646927982717,90.0,90.0,90.0,87.93787239818514,90.0,90.0,[]
845,28.166948897795592,1,14.811813831385114,167.39174362195035,1.6970045526953559,175.23147952769438,20.994862167153105,68.70232529109067,77.23715106113758,19.87639834759808,True,74.67022206469638,30.0,30.0,90.0,90.0,30.0,30.0,90.0,90.0,50.0,85.42250323051007,90.0,90.0,91.16653804659705,90.27021648190605,90.0,90.0,[]
846,28.200282565130262,1,23.345334447443324,168.03738478651627,1.930179212975861,175.2856145964707,21.93472955931084,69.09304218181127,77.65387947914853,20.420049234024347,True,83.6190043877942,100.0,30.0,90.0,90.0,90.0,90.0,90.0,90.0,50.0,90.65718464565919,90.0,90.0,90.0,90.0,90.0,90.0,[]
847,28.233616232464932,1,14.072629126619798,167.89508363807298,1.9669265745116231,175.32776455374952,21.925681427499594,68.91044879501622,77.31884699274848,20.95204526845392,True,71.76905853140207,30.0,30.0,90.0,90.0,30.0,30.0,90.0,90.0,50.0,70.03594548443289,90.0,90.0,80.75495771811251,88.43822566795048,90.0,90.0,[]
848,28.2669498997996,1,10.17569755705639,166.79238470312387,1.9158702995544523,175.4226610630583,18.562726897212773,68.26698307372227,77.1243814784951,20.838105536801294,True,83.27953165871246,100.0,100.0,90.0,90.0,100.0,100.0,90.0,90.0,62.60503730436594,77.79006634949098,90.0,90.0,69.77351649713178,68.68406231293946,90.0,90.0,[]
849,28.30028356713427,1,13.985615735063286,168.5306420651936,1.7431685095372669,175.40284610201817,18.172010747115852,70.11951210024435,77.08190226920108,21.206622418017933,True,83.21221741091779,100.0,30.0,90.0,90.0,90.0,30.0,90.0,90.0,65.87747521993109,92.02364562069732,90.0,90.0,90.0,94.59618783477922,90.0,90.0,[]
850,28.33361723446894,1,12.11514516151323,168.8954099500424,1.471915059092443,175.3756760641058,16.64229079725708,70.82153616497995,76.82023245796688,21.57033223720335,True,84.49136931057924,100.0,100.0,90.0,90.0,100.0,100.0,90.0,90.0,97.9707337355004,50.0,90.0,90.0,92.42325969858769,50.0,90.0,90.0,[]
851,28.36695090180361,1,10.738734586136232,169.29600390187494,1.2500817905783832,175.41713272238187,16.469569925503937,71.43327344639422,77.11377032779257,20.521671864034165,True,91.17798608566457,100.0,90.0,90.0,90.0,100.0,100.0,90.0,30.0,97.01429724622994,90.0,90.0,90.0,91.40535431753136,90.79108721414279,90.0,83.16738611384693,[]
852,28.40028456913828,1,11.430696649945888,168.37533340443906,1.242724630117954,175.40740480338977,15.907753607431182,70.94310169222659,77.15604429468885,20.519938392750348,True,84.13190983266024,100.0,30.0,90.0,90.0,30.0,100.0,90.0,90.0,89.68724263809663,80.43808997435889,90.0,90.0,87.89067128072756,88.95456594167634,90.0,90.0,[]
853,28.433618236472945,1,11.25099206054141,168.02739810205458,1.2744710752242836,175.39505346391567,15.79168533768504,70.76854907535083,77.35843212707083,20.788907869482408,True,86.63064547750372,90.0,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,53.62519502384487,90.0,90.0,90.0,90.0,90.0,90.0,[]
854,28.466951903807615,1,10.277437091307387,168.32911474478817,1.1442336634612824,175.39708288776492,15.836899797048607,71.04849050413927,77.52922881569879,19.598092253085028,True,75.65943551316272,90.0,30.0,90.0,90.0,90.0,30.0,90.0,30.0,90.0,50.0,90.0,90.0,90.0,55.458112787884346,90.0,83.89524772671031,[]
855,28.500285571142285,1,11.501228667710784,167.7284021283182,1.1076917651377483,175.38213961756634,15.28312591549349,70.5498455189672,77.46277505495738,19.708027504011948,True,88.58010342850054,100.0,100.0,90.0,90.0,90.0,100.0,90.0,90.0,92.54022023596593,67.1436581646995,90.0,90.0,90.0,83.93615425172065,90.0,90.0,[]
856,28.533619238476955,1,11.054549789907893,167.93888574011328,1.072182567718416,175.39955034315432,15.3040455820728,70.75235802350069,77.7144720420341,20.13255099196381,True,90.59385830014497,90.0,100.0,90.0,90.0,90.0,100.0,90.0,90.0,90.0,87.78586611795049,90.0,90.0,90.0,89.29849864533487,90.0,90.0,[]
857,28.566952905811625,1,12.07571781605097,168.12200983239117,0.9065640326282591,175.47143546921484,15.341533191002029,70.69591221444709,77.25483772906111,19.879771698297112,True,87.59709684254976,30.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,92.8294937385692,90.0,90.0,90.0,90.0,90.0,90.0,90.0,[]
858,28.600286573146292,1,12.404334320316053,167.57873353437327,1.0960991469064774,175.54022225347592,15.630739197306479,70.16248434510177,77.44149201787,20.31906346805746,True,89.21890129823136,90.0,100.0,90.0,90.0,90.0,100.0,90.0,90.0,90.0,71.53620398017893,90.0,90.0,90.0,92.45333219345312,90.0,90.0,[]
859,28.633620240480962,1,12.736755340254938,167.42315657506046,1.1849414725781242,175.6304354883551,15.356511457041474,70.04601357464496,77.46327867189828,20.523187954808435,True,80.85527619875809,90.0,30.0,90.0,90.0,90.0,30.0,90.0,90.0,90.0,64.98069159312791,90.0,90.0,90.0,79.35527220456812,90.0,90.0,[]
860,28.666953907815632,1,12.82649357470895,167.3681598948913,1.2685203784708021,175.6460131145862,15.172471847056865,69.9580845784398,77.44643677816764,20.87515198610144,True,78.92293941667688,90.0,30.0,90.0,90.0,100.0,30.0,90.0,90.0,90.0,55.66451080169173,90.0,90.0,90.39236059984603,65.59017066205165,90.0,90.0,[]
861,28.700287575150302,1,13.133785139938924,168.83621518481738,1.2479833524385777,175.84284688550048,14.933346150873879,70.89964322674831,77.36574995868628,20.853125356478905,True,87.52391985406908,100.0,30.0,90.0,90.0,90.0,90.0,90.0,90.0,89.37926965229963,88.4675861007392,90.0,90.0,90.0,90.0,90.0,90.0,[]
862,28.733621242484972,1,12.473657179995758,168.32922176239813,1.248826696468021,175.84091717770602,14.524662750672501,70.51714176480388,77.46597145762982,20.758068733462,True,80.6981768185402,30.0,30.0,90.0,90.0,90.0,90.0,90.0,90.0,50.0,92.8397792241924,90.0,90.0,90.0,90.0,90.0,90.0,[]
863,28.76695490981964,1,11.998503954025818,169.69435880330343,1.3277084102378263,175.85944918427867,14.313687243113765,71.26427500440595,77.29897616067059,20.43899813830614,True,86.23414456923783,100.0,100.0,90.0,90.0,100.0,100.0,90.0,90.0,69.91801725969943,71.44859340905299,90.0,90.0,92.01647077558725,73.60877159602062,90.0,90.0,[]
864,28.80028857715431,1,11.279460388990156,169.98150746856902,1.3715425814931002,175.89944332791873,14.729485412320193,71.44032755201731,77.53810500219984,20.847808644888378,True,88.27024993448308,30.0,100.0,90.0,90.0,100.0,90.0,90.0,90.0,92.42980665035674,88.47863965265589,90.0,90.0,89.76060069206427,90.0,90.0,90.0,[]
865,28.83362224448898,1,18.820136078127852,169.66041879334318,1.4690218910723825,175.81309617705034,14.453299060683054,70.90157868210295,77.5987448090897,20.93254619802022,True,85.27496001562442,30.0,90.0,90.0,90.0,100.0,90.0,90.0,90.0,65.47032310862296,90.0,90.0,90.0,90.95786751637151,90.0,90.0,90.0,[]
866,28.86695591182365,1,22.55559727623809,169.59934433301072,1.6704099320468646,175.73446334389092,15.808173890420944,70.63707962621598,77.53592969498227,20.268574468339185,True,82.98035993475946,30.0,90.0,90.0,90.0,30.0,90.0,90.0,90.0,74.71180801889751,90.0,90.0,90.0,89.86304850262121,90.0,90.0,90.0,[]
867,28.90028957915832,1,20.474632857419227,170.10271672220745,1.6395030670956587,175.808050738011,15.981838098627485,71.03526854551478,77.43229959551215,20.338027752430072,True,86.94895358524019,30.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,86.65670081181136,90.0,90.0,90.0,90.0,90.0,90.0,90.0,[]
868,28.933623246492985,1,18.959799720888515,170.3978462457616,1.5257633344542547,175.71374082785536,16.121574844162367,71.46538010378022,77.47580140212644,19.852013977910854,True,73.89266301032146,30.0,30.0,90.0,90.0,90.0,30.0,90.0,90.0,87.66015263469285,50.0,90.0,90.0,90.0,56.07949508265442,90.0,90.0,[]
869,28.966956913827655,1,15.400069141270476,170.68829799463538,1.5092247502641032,175.75573784143123,16.41817868268044,71.78171056212041,77.3336530344261,19.840184110567453,True,86.42975136634503,100.0,90.0,90.0,90.0,30.0,90.0,90.0,90.0,76.34761520381952,90.0,90.0,90.0,91.07858828518083,90.0,90.0,90.0,[]
870,29.000290581162325,1,13.694417830698717,170.080882415703,1.398962390057157,175.8721811488623,16.7843342688026,71.72350227177519,77.2389174049693,19.53027282290852,True,81.16838996202863,30.0,100.0,90.0,90.0,100.0,100.0,90.0,90.0,96.78721310571767,50.0,90.0,90.0,91.95935796122168,50.0,90.0,90.0,[]
871,29.033624248496995,1,11.93033276151533,170.1503644176822,1.2015551523794805,175.84122899362114,15.68744238824894,71.88982553899824,77.10192002564884,18.999144056617435,True,80.44564872456121,30.0,100.0,90.0,90.0,100.0,100.0,90.0,90.0,82.03508969183395,50.0,90.0,90.0,99.8282314944633,50.0,90.0,90.0,[]
872,29.066957915831665,1,10.749052678752125,170.2886290083526,1.1223330649447931,175.90773899223984,15.284058663877973,72.07948693374598,77.2699866650794,19.526827476397806,True,89.74767295478767,100.0,100.0,90.0,90.0,90.0,100.0,90.0,90.0,97.10560517236789,83.08539890670403,90.0,90.0,90.0,74.54873834747744,90.0,90.0,[]
873,29.100291583166335,1,10.49266366860622,170.5323808396263,1.0878685866108577,175.7991619043779,14.796670912110498,72.32228263233057,77.26322912452142,19.610376200297097,True,89.5755323956532,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,81.671737101459,90.0,90.0,90.0,90.0,90.0,90.0,90.0,[]
874,29.133625250501,1,10.831398408368488,170.72676713509773,1.081677481115488,175.64111366623055,14.89511259957503,72.66806585576181,77.37828826648216,21.711964662909608,True,88.25123057930936,90.0,90.0,90.0,90.0,90.0,90.0,90.0,30.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.74944512312466,[]
875,29.16695891783567,1,6.757390989926444,170.38066108342025,0.8521012621748684,175.7755227244035,15.09471523322095,72.80639226317363,77.29804703584676,18.855503114522442,True,86.59126980157666,100.0,90.0,90.0,90.0,90.0,90.0,90.0,100.0,63.7053028155794,90.0,90.0,90.0,90.0,90.0,90.0,54.34894302688076,[]
876,29.20029258517034,1,2.0810983738947337,170.5603498829197,0.842307106282369,175.72529563538873,14.580107921136337,72.8924499720883,77.49580703966843,19.47135769785763,True,86.09732740600153,100.0,100.0,90.0,90.0,90.0,100.0,90.0,90.0,67.02577583968284,69.22748399499454,90.0,90.0,90.0,83.72128688914664,90.0,90.0,[]
877,29.23362625250501,1,1.9185841167415172,170.64338532343723,0.5848609342536887,175.7841592178928,14.115337721434484,73.09721713711143,77.47556015593324,18.80900090922267,True,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,[]
878,29.26695991983968,1,2.6185494658043273,170.19976807549634,0.5953309626907514,175.67758913671014,13.44152087599653,72.72002166394999,77.19190193057453,19.484671559240144,True,85.8439985192258,100.0,90.0,90.0,90.0,30.0,90.0,90.0,90.0,76.20649149062817,90.0,90.0,90.0,85.64111345437951,90.0,90.0,90.0,[]
879,29.300293587174348,1,6.799006390268622,170.13598298479977,0.6104885094559264,175.67464325563992,14.016590614580265,72.74230381080542,77.32560847064163,18.861104000425172,True,88.1875689643125,100.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,68.45303775535712,90.0,90.0,90.0,90.0,90.0,90.0,90.0,[]
880,29.333627254509018,1,9.246981399106808,169.13333397672795,0.7527453079760381,175.58976085226593,14.015352106785324,72.20337799380954,77.13393002003502,20.56942450127683,True,80.68403385437753,30.0,30.0,90.0,90.0,90.0,30.0,90.0,100.0,77.05409091161825,93.20281008071817,90.0,90.0,90.0,91.49698006995884,90.0,75.71075265247244,[]
881,29.36696092184369,1,11.469465842681753,167.89861355453925,0.846038791652745,175.51139115043432,13.41219182804402,71.23688202075702,76.9880240868144,21.858880219482124,True,85.83302262449503,30.0,100.0,90.0,90.0,90.0,90.0,90.0,30.0,79.2183635642503,93.21697477811284,90.0,90.0,90.0,90.0,90.0,83.63748852991168,[]
882,29.40029458917836,1,14.972043309549418,166.78516868309492,0.8422788678138202,175.42808134995278,13.390859256200237,70.54409253540803,76.91421763565945,21.79049379050838,True,86.90815825977242,30.0,100.0,90.0,90.0,90.0,90.0,90.0,90.0,75.97593033132354,96.00652928555661,90.0,90.0,90.0,90.0,90.0,90.0,[]
883,29.43362825651303,1,15.879357912199602,166.72559878418193,0.9186282750189271,175.38407827133335,13.338132006171982,70.38533068491523,76.9407208691097,22.764034785682323,True,87.80760563831235,30.0,90.0,90.0,90.0,100.0,90.0,90.0,90.0,93.83743202650174,90.0,90.0,90.0,86.7111931002826,90.0,90.0,90.0,[]
884,29.466961923847695,1,15.113325441103903,166.5630705136654,0.8097811372272987,175.3195458949371,12.811537809915604,70.28286159963608,76.80354400649486,22.843832059795258,True,77.02211305521966,30.0,100.0,90.0,90.0,30.0,100.0,90.0,90.0,91.96117571095684,50.0,90.0,90.0,87.29704386256381,50.0,90.0,90.0,[]
885,29.500295591182365,1,15.295318786505968,166.74387165674258,0.8225300680364643,175.31353939596826,12.910778015871346,70.43932970008491,76.72255523589874,23.094815918534717,True,76.2,90.0,30.0,90.0,90.0,90.0,30.0,90.0,90.0,90.0,50.0,90.0,90.0,90.0,50.0,90.0,90.0,[]
886,29.533629258517035,1,16.55239710913917,167.09252377476253,0.8658576872761798,175.2851782926516,13.056351498896253,70.71661603031761,76.66559624145785,23.681293283432378,True,84.4262833424004,30.0,100.0,90.0,90.0,90.0,100.0,90.0,90.0,91.97558577366793,55.99425918019932,90.0,90.0,90.0,86.08999640232703,90.0,90.0,[]
887,29.566962925851705,1,16.608520507504934,167.27002851800773,0.8630089730340069,175.29876214888495,13.077755570612961,70.80273137976715,76.57406537098981,23.82649248791213,True,89.4600258763295,90.0,100.0,90.0,90.0,90.0,100.0,90.0,90.0,90.0,75.98297043245225,90.0,90.0,90.0,90.30299029449537,90.0,90.0,[]
888,29.600296593186375,1,16.646354177784485,167.06518257491646,0.7672045004105515,175.31541747839356,12.659726032820481,70.59106122958875,76.87008161003284,23.453266839481795,True,82.5,90.0,100.0,90.0,90.0,90.0,100.0,90.0,90.0,90.0,50.0,90.0,90.0,90.0,50.0,90.0,90.0,[]
889,29.63363026052104,1,9.444623922933824,167.1179429239642,0.6010973946986519,175.34899754028567,12.563305440365628,70.91673617186846,76.57799803120027,21.563759032480203,True,79.69376912030955,100.0,100.0,90.0,90.0,90.0,30.0,90.0,100.0,50.0,67.27088349047733,90.0,90.0,90.0,76.61383062279718,90.0,71.02497538330681,[]
890,29.66696392785571,1,8.38103815310701,168.77730782426204,0.46516357541652187,175.36068752650328,12.511939831758005,71.83632401695385,76.58860409562031,21.13949169678419,True,92.65289661133423,100.0,100.0,90.0,90.0,90.0,100.0,90.0,90.0,94.03237130173169,90.2285600029785,90.0,90.0,90.0,98.1476078508539,90.0,90.0,[]
891,29.70029759519038,1,6.713738920444724,170.0709751890773,0.44849141846022444,175.45075458199426,11.503564890113722,72.28613089973571,76.10252069372336,21.612478595255183,True,90.6578501029551,100.0,100.0,90.0,90.0,100.0,100.0,90.0,90.0,83.69157667337734,89.74998864815262,90.0,90.0,91.2967324835571,84.38408412781861,90.0,90.0,[]
892,29.73363126252505,1,5.540569815619182,170.1430779221337,0.44029031522259665,175.42216154719176,10.70832506328789,72.27735307544302,75.92636457345365,19.96114995377188,True,88.97896750990121,100.0,90.0,90.0,90.0,90.0,90.0,90.0,30.0,89.57882095174432,90.0,90.0,90.0,90.0,90.0,90.0,74.94832314194493,[]
893,29.76696492985972,1,5.4076532797880095,169.94932045012632,0.5813469511515863,175.41580841150514,10.36793149800422,72.08047825524655,76.35927845733282,19.849187807441965,True,81.54448570131404,90.0,30.0,90.0,90.0,90.0,30.0,90.0,90.0,90.0,66.45733372007385,90.0,90.0,90.0,84.44253010196469,90.0,90.0,[]
894,29.800298597194388,1,5.233631497886641,170.0210661125895,0.6610219831590249,175.43974484266536,10.464820941599466,71.97790895558316,76.38099516435774,20.38336469265377,True,87.5733109057329,90.0,100.0,90.0,90.0,90.0,30.0,90.0,90.0,90.0,89.81181662463172,90.0,90.0,90.0,88.5054300966339,90.0,90.0,[]
895,29.833632264529058,1,4.313448523493223,168.86680206904288,0.5863507545366603,175.38574746370026,11.32814278261606,71.30590021403131,76.95160333561336,22.436653803775933,True,84.52268640267874,90.0,100.0,90.0,90.0,90.0,90.0,90.0,30.0,90.0,50.0,90.0,90.0,90.0,90.0,90.0,66.36246864796398,[]
896,29.866965931863728,1,5.127725550172278,168.78259823702103,0.7678369025541527,175.2129121900601,11.983062899938833,70.88771135592701,77.17999600545849,21.475611673913846,True,80.70014240350952,90.0,30.0,90.0,90.0,90.0,30.0,90.0,90.0,90.0,50.0,90.0,90.0,90.0,92.85849908104296,90.0,90.0,[]
897,29.900299599198398,1,9.091597814539574,167.83100856003497,1.0133426831064134,175.09163326843057,14.446053948580227,69.5227949246461,78.08471123163127,20.91349169074868,True,74.25281178718583,100.0,30.0,90.0,90.0,30.0,30.0,90.0,90.0,61.90742635632717,50.0,90.0,90.0,75.46794471358601,95.50855071280907,90.0,90.0,[]
